"deptcode","dimension","pa_last_year_5","pa_last_year_4","pa_last_year_3","pa_last_year_2",pa_last_year
"EA","nl","0","0","0.440994987231628","0.885132375929025",0.208294282140248
"EA","ns","4.93529117103915","4.65889181205085","6.03337688047681","6.77177153288339",5.18137826377948
"EA","nt","3.59443803317267","3.56245795021305","3.76670310304058","3.71612732329698",5.13903671869781
"EA","on","36.4583387832794","41.18484411262","41.4732239854359","44.681091627433",44.1311740717947
"EA","pe","3.87774073021441","0.798146573012128","5.37552124952156","9.23491537895511",1.03483322197667
"EA","qc","19.9079398260187","23.0671517908457","28.009478984135","28.7377576065819",28.2494333011862
"EA","sk","2.00347423950175","1.80286028252738","1.46995465248103","1.96632547982634",3.26234493312281
"EA","yt","0","0","3.10848503390954","6.33756218905473",7.41159084751607
"EC","ab","0.974765884262287","0.806446321110823","0.694561513163494","2.53932224414683",2.83918710170606
"EC","bc","0.843840556026482","1.10687302042257","1.47722318964311","1.00913925927475",2.76482212420593
"EC","mb","0.772529612673498","1.31044810026388","1.78098210385175","1.26010388263144",1.93690433314847
"EC","nb","0.606103448457602","1.24940409739613","0.994666004275041","0.924718990080779",1.14245878274218
"EC","nl","0.379341101345862","0.276653253015236","0.287903149531826","0.683543750819099",1.02787203194993
"EC","ns","1.16627557619535","0.888561244260311","0.723901261249092","1.06723007486058",2.52030445563246
"EC","nt","2.71536216142828","0","0","0",0
"EC","nu","15.4739134029711","88.8899556667664","34.9401590404027","94.0779423432954",38.8680753116433
"EC","on","1.71683492003576","2.73359164682632","3.55628736846749","4.47429297401607",7.13198626479729
"EC","pe","0","0","0.805796361829426","0",0
"EC","qc","0.768639296303361","0.900647421376058","0.776296022777903","1.03432532535527",0.890795490179529
"EC","sk","1.40996294263706","1.22578497754934","1.58725647510247","2.09286474477396",2.008252585124
"EC","yt","0","0","0","0",2.98145365877688
"EDC","on","8.54893232264266","0","0","0",0
"FEDSO","on","14.195476910517","5.13535735598154","11.3392235539723","13.1343665525649",14.6983151068589
"FEDSO","qc","0.211250972827234","0.26261453897662","0","0",0
"FIN","ab","1020.79212654119","1179.9931823046","1333.48160718304","1342.21551432547",1377.8615171892
"FIN","bc","1113.52265930242","1154.47587773985","1254.80748081834","1306.01080710122",1331.20057046275
"FIN","mb","808.478318678391","806.786156323945","812.609418408277","825.610327617089",847.990683768718
"FIN","nb","3308.30247395078","3499.31396884908","3482.29067139056","3566.15442411822",3649.15067186812
"FIN","nl","1353.9815268254","1288.27149507715","1359.03577414168","1395.66296607932",1432.77133534041
"FIN","ns","3179.76705569221","3203.58394886333","3226.4557138214","3206.74758524392",3256.28884493679
"FIN","nt","26210.3200280587","28514.4274276744","28839.1147745778","28272.9451017615",28834.2054599301
"FIN","nu","38570.1173827964","39568.7668833465","40244.6620525315","40691.6551970378",40941.2955050949
"FIN","on","1461.22366739674","1406.72141834301","1465.68589278201","1500.94961927493",1465.56088133573
"FIN","pe","3688.67482098171","3985.10495664819","3719.66036354846","3833.41572716283",3880.38048645732
"FIN","qc","1880.03916042299","1906.00217123543","1930.41810567098","2024.31842273747",2136.30894386802
"FIN","sk","1214.98218457892","1301.54574957985","1300.82996075695","1348.71516073557",1386.12564355903
"FIN","yt","22991.5032109601","23926.1422375269","23600.8138544694","23522.6687562189",23987.720918204
"FO","ab","0","0","0.0612502907674938","0.0681072944972925",0.033654408592611
"FO","bc","8.14399300174725","8.73553952636039","9.94824205319405","8.86356944309316",11.5905761693595
"FO","mb","0.151154470363103","0.059783368984149","0.15339049081553","0.296686199614228",0.299550828667442
"FO","nb","11.0619291440257","10.1187594206397","10.4089475163582","13.3206425907528",12.7934336666723
"FO","nl","9.36371228432971","6.94684943003007","10.2611444244774","5.46658360130144",10.9977296114518
"FO","ns","14.5944998830467","12.9163924873083","9.30849739139244","11.847806518062",16.7582478284572
"FO","nt","25.0062227049533","25.4644987665396","23.8673121110045","27.7454637764337",48.3944643612639
"FO","nu","0","0","4.01617178505449","7.88151282729437",22.4804996637873
"FO","on","0.23901473753206","0.206602736067519","0.213572985523982","0.231485026836235",0.418478302143806
"FO","pe","12.1820337032698","9.48512182406848","9.18061925450407","11.4752378324398",13.9808423703551
"FO","qc","0.780379374751855","0.899277372187148","0.795309124617949","1.05991587135378",1.11612706033151
"FO","sk","0","0.112644068366004","0.709848260224993","0.467124974773218",0.706644680267833
"FO","yt","6.0017125120411","6.32984595972872","6.3255315894141","6.32587064676617",6.4407280608852
"FORDQ","bc","0.0956256926843079","0","0","0",0
"FORDQ","on","0.0879199933283882","0.00956215899126735","0","0",0.0176883263894652
"FORDQ","qc","24.768048341658","23.137908005585","23.5847719144757","29.9233740014959",28.1901489522065
"GG","mb","0.0330264273429741","0.0329621583231004","0.0331063613308546","0.0331165279642977",0.0330538433303815
"GG","on","0.0249350761456226","0.0249411846449311","0.0199949543600882","0.0249040489688534",0.0298067375565805
"GG","qc","0.0083512769655214","0.00840069306936727","0","0.00848873597606582",0.00851211271733813
"GSC","ab","5.42653731560206","5.73554372376257","6.30155875016311","6.26955934501326",6.42480741345298
